filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score
kitchen (259).jpg,kitchen,dining_room,0.5515,0.2794,0.8841,0.0969,11,0.001,0.2023,2.3186,0.4933,1,0.035,9,47.9997,0.4361
kitchen (26).jpeg,kitchen,kitchen,0.4052,0.2687,1.0,0.084,7,0.0,0.1889,2.3186,0.3369,3,0.0648,2,10.6666,0.3453
kitchen (26).jpg,kitchen,wet_bar,0.3975,0.1546,1.0,0.0738,3,0.0,0.1882,2.3186,0.6111,0,0.0263,0,0.0,0.3442
kitchen (260).jpg,kitchen,kitchen,0.5005,0.1752,0.657,0.1091,10,0.003,0.2262,2.3186,0.65,0,0.0529,2,10.6666,0.4816
kitchen (261).jpg,kitchen,kitchen,0.6333,0.2237,1.0,0.133,13,0.0016,0.2072,2.3186,0.6467,1,0.0406,6,31.9998,0.4269
kitchen (262).jpg,kitchen,utility_room,0.5426,0.214,0.5944,0.0635,13,0.0,0.1718,2.3186,0.6056,0,0.034,1,5.3333,0.526
kitchen (263).jpg,kitchen,kitchen,0.5312,0.2303,0.4485,0.049,7,0.0,0.1943,2.3186,0.5664,1,0.0166,1,5.3333,0.5681
kitchen (264).jpg,kitchen,wet_bar,0.5541,0.2637,1.0,0.1173,6,0.0003,0.2018,2.3186,0.5241,0,0.0484,2,10.6666,0.3982
kitchen (265).jpg,kitchen,wet_bar,0.3747,0.1901,0.4067,0.0794,7,0.0001,0.1866,2.3186,0.4926,0,0.0662,5,26.6665,0.512
kitchen (266).jpg,kitchen,kitchen,0.5775,0.2705,0.8305,0.0878,7,0.0,0.1881,2.3186,0.5317,0,0.0435,1,5.3333,0.4643
kitchen (267).jpg,kitchen,kitchen,0.6219,0.2167,0.714,0.0786,8,0.0002,0.1898,2.3186,0.6516,1,0.0352,3,15.9999,0.5189
kitchen (268).jpg,kitchen,wet_bar,0.6288,0.2183,0.8457,0.0927,2,0.0,0.1856,2.3186,0.6528,1,0.0181,1,5.3333,0.4793
kitchen (269).jpg,kitchen,kitchen,0.5791,0.2744,0.7192,0.082,3,0.0,0.1888,2.3186,0.5261,2,0.0429,0,0.0,0.4995
kitchen (27).jpeg,kitchen,wet_bar,0.371,0.1799,1.0,0.0831,18,0.0,0.1796,2.3186,0.5151,1,0.0386,12,63.9997,0.3318
kitchen (27).jpg,kitchen,kitchen,0.5799,0.1305,0.6282,0.0691,3,0.0034,0.1662,2.3158,0.7749,0,0.0276,2,10.582,0.53
kitchen (270).jpg,kitchen,kitchen,0.5005,0.2363,1.0,0.097,19,0.0011,0.2155,2.3186,0.5278,0,0.0413,1,5.3333,0.3809
kitchen (271).jpg,kitchen,kitchen,0.6011,0.2043,0.9946,0.1,13,0.0005,0.2029,2.3186,0.6601,0,0.0549,5,26.6665,0.4221
kitchen (272).jpg,kitchen,kitchen,0.6232,0.2199,0.8267,0.0964,8,0.0001,0.1757,2.3186,0.6471,2,0.031,4,21.3332,0.482
kitchen (273).jpg,kitchen,kitchen,0.3451,0.2221,0.4568,0.0833,7,0.0003,0.2003,2.3186,0.3564,0,0.0641,5,26.6665,0.4844
kitchen (274).jpg,kitchen,kitchen,0.6857,0.1837,0.6052,0.0901,5,0.002,0.1928,2.3186,0.7321,2,0.0277,1,5.3333,0.5749
kitchen (275).jpg,kitchen,kitchen,0.4469,0.2233,0.461,0.0805,6,0.0015,0.1964,2.3186,0.5003,0,0.0645,2,10.6666,0.5245
kitchen (276).jpg,kitchen,utility_room,0.4923,0.2469,1.0,0.0901,8,0.0042,0.1908,2.3186,0.4984,0,0.0635,1,5.3333,0.3793
kitchen (277).jpg,kitchen,kitchen,0.528,0.1593,0.5459,0.123,2,0.0002,0.1673,2.3186,0.6983,1,0.0216,0,0.0,0.5228
kitchen (278).jpg,kitchen,dining_room,0.5359,0.2807,0.8842,0.1084,9,0.0001,0.1911,2.3186,0.4762,1,0.0536,7,37.3331,0.4274
kitchen (279).jpg,kitchen,kitchen,0.6115,0.2088,1.0,0.1203,5,0.0001,0.1798,2.3186,0.6586,1,0.0316,1,5.3333,0.4205
kitchen (28).jpeg,kitchen,kitchen,0.4054,0.2177,1.0,0.124,25,0.0009,0.2175,2.33,0.4631,0,0.0834,9,54.0537,0.3375
kitchen (28).jpg,kitchen,kitchen,0.4348,0.2229,0.7265,0.0683,4,0.0,0.1837,2.3267,0.4874,0,0.0449,1,5.9523,0.4423
kitchen (280).jpg,kitchen,kitchen,0.6349,0.2311,0.6844,0.0953,10,0.0012,0.1659,2.3186,0.6361,2,0.0231,5,26.6665,0.5297
kitchen (281).jpg,kitchen,kitchen,0.5762,0.2428,0.6511,0.081,4,0.0,0.1817,2.3186,0.5786,1,0.0369,1,5.3333,0.5189
kitchen (283).jpg,kitchen,kitchen,0.5875,0.1817,0.4858,0.0654,4,0.0003,0.1823,2.3186,0.6906,0,0.0155,0,0.0,0.5762
kitchen (284).jpg,kitchen,kitchen,0.6345,0.2569,0.6692,0.0772,7,0.0001,0.2097,2.3186,0.5951,1,0.0409,2,10.6666,0.5376
kitchen (285).jpg,kitchen,kitchen,0.4962,0.2822,0.5994,0.0746,14,0.0011,0.2015,2.3186,0.4313,2,0.0153,8,42.6664,0.5039
kitchen (286).jpg,kitchen,kitchen,0.5747,0.245,0.6506,0.0823,4,0.0007,0.1856,2.3186,0.5738,0,0.0136,0,0.0,0.5183
kitchen (287).jpg,kitchen,kitchen,0.6425,0.178,0.335,0.0517,10,0.0,0.1767,2.3186,0.723,1,0.0308,1,5.3333,0.6461
kitchen (288).jpg,kitchen,wet_bar,0.5373,0.3215,0.7338,0.072,14,0.0013,0.222,2.3186,0.4017,0,0.0383,8,42.6664,0.4805
kitchen (289).jpg,kitchen,kitchen,0.568,0.2367,0.8293,0.1074,5,0.0006,0.199,2.3186,0.5832,0,0.0122,1,5.3333,0.457
kitchen (29).jpeg,kitchen,wet_bar,0.3762,0.2013,1.0,0.0952,12,0.004,0.1826,2.3186,0.465,0,0.0516,2,10.6666,0.3318
kitchen (29).jpg,kitchen,wet_bar,0.4248,0.22,1.0,0.0873,18,0.0004,0.1744,2.3186,0.4819,0,0.0515,0,0.0,0.3525
kitchen (290).jpg,kitchen,dining_room,0.3665,0.2619,0.5823,0.0751,9,0.0,0.2048,2.3186,0.2854,1,0.1003,7,37.3331,0.4569
kitchen (291).jpg,kitchen,kitchen,0.4179,0.1957,0.2508,0.0555,7,0.007,0.1974,2.3186,0.5318,2,0.022,2,10.6666,0.5815
kitchen (292).jpg,kitchen,kitchen,0.4212,0.19,0.6127,0.1014,13,0.0096,0.2166,2.3186,0.5489,0,0.0978,3,15.9999,0.4653
kitchen (293).jpg,kitchen,kitchen,0.5537,0.3006,0.6112,0.0712,4,0.0,0.2002,2.3186,0.4572,2,0.0472,1,5.3333,0.5239
kitchen (294).jpg,kitchen,kitchen,0.5722,0.204,0.5664,0.0775,11,0.0373,0.225,2.3186,0.6435,0,0.0193,1,5.3333,0.5472
kitchen (295).jpg,kitchen,reception,0.6704,0.213,0.3439,0.0565,5,0.0,0.1794,2.3186,0.6823,3,0.015,3,15.9999,0.6537
kitchen (296).jpg,kitchen,kitchen,0.3795,0.1824,0.4924,0.0906,12,0.0,0.1896,2.3186,0.5193,0,0.0247,7,37.3331,0.4859
kitchen (297).jpg,kitchen,kitchen,0.6197,0.2376,0.9383,0.113,8,0.0012,0.2069,2.3186,0.6165,1,0.0371,2,10.6666,0.4439
kitchen (298).jpg,kitchen,kitchen,0.5409,0.2554,0.8032,0.0962,9,0.0011,0.2077,2.3186,0.5279,2,0.0227,4,21.3332,0.4563
kitchen (299).jpg,kitchen,wet_bar,0.5516,0.28,0.8784,0.0816,3,0.0002,0.1973,2.3186,0.4923,2,0.0455,2,10.6666,0.4408
kitchen (3).jpeg,kitchen,kitchen,0.5383,0.1966,1.0,0.0808,8,0.0,0.1971,2.33,0.6348,0,0.0576,2,12.0119,0.3992
kitchen (3).jpg,kitchen,kitchen,0.347,0.2291,0.3206,0.0396,2,0.002,0.1585,2.3186,0.3398,1,0.0306,0,0.0,0.5349
kitchen (30).jpeg,kitchen,kitchen,0.3643,0.2173,0.9755,0.0981,9,0.0018,0.206,2.3186,0.4035,1,0.0535,2,10.6666,0.3336
kitchen (30).jpg,kitchen,kitchen,0.6408,0.1822,0.4097,0.0863,5,0.0,0.2187,2.3186,0.7157,2,0.0153,2,10.6666,0.6161
kitchen (300).jpg,kitchen,recreation_room,0.5192,0.2743,0.7867,0.0694,4,0.0004,0.1792,2.3186,0.4717,0,0.0275,0,0.0,0.4578
kitchen (301).jpg,kitchen,kitchen,0.5937,0.2375,0.3974,0.0511,6,0.0048,0.2058,2.3186,0.5999,1,0.0328,2,10.6666,0.6085
kitchen (302).jpg,kitchen,wet_bar,0.4375,0.2609,0.8641,0.0835,12,0.0013,0.1836,2.3186,0.4037,1,0.0256,9,47.9997,0.3992
kitchen (303).jpg,kitchen,kitchen,0.6689,0.226,1.0,0.1272,12,0.0061,0.2315,2.3186,0.6622,4,0.0402,10,53.333,0.4427
kitchen (304).jpg,kitchen,wet_bar,0.6875,0.1734,0.2747,0.0452,7,0.0,0.1796,2.3186,0.7478,2,0.0059,0,0.0,0.6836
kitchen (305).jpg,kitchen,dining_room,0.5835,0.2385,0.9037,0.1006,17,0.0002,0.1995,2.3186,0.5914,1,0.044,15,79.9996,0.4422
kitchen (306).jpg,kitchen,kitchen,0.5224,0.1856,0.6205,0.1081,5,0.0,0.1955,2.3186,0.6447,1,0.0411,1,5.3333,0.5012
kitchen (307).jpg,kitchen,kitchen,0.6234,0.1997,0.5256,0.0747,11,0.0,0.1788,2.3186,0.6797,2,0.0105,1,5.3333,0.5767
kitchen (308).jpg,kitchen,kitchen,0.5613,0.2375,0.6266,0.083,8,0.0018,0.1785,2.3186,0.5768,1,0.0347,2,10.6666,0.5202
kitchen (309).jpg,kitchen,kitchen,0.5396,0.2634,0.8166,0.0811,12,0.0,0.1731,2.3186,0.5119,0,0.0197,2,10.6666,0.4546
kitchen (31).jpeg,kitchen,wet_bar,0.4407,0.2599,0.2044,0.0507,0,0.0,0.1887,2.3186,0.4103,0,0.0596,0,0.0,0.6048
kitchen (31).jpg,kitchen,kitchen,0.4186,0.2396,0.6978,0.0891,6,0.0,0.1833,2.3186,0.4277,0,0.0508,1,5.3333,0.4403
kitchen (310).jpg,kitchen,wet_bar,0.5645,0.215,0.4862,0.0612,10,0.0,0.1964,2.3186,0.6192,0,0.0306,1,5.3333,0.5677
kitchen (311).jpg,kitchen,kitchen,0.419,0.1828,0.6115,0.0949,17,0.0014,0.2211,2.3186,0.5637,0,0.0601,2,10.6666,0.4653
kitchen (312).jpg,kitchen,kitchen,0.6085,0.1999,0.6519,0.0948,2,0.0,0.2128,2.3186,0.6714,1,0.0604,0,0.0,0.5289
kitchen (313).jpg,kitchen,bathroom,0.6691,0.2049,0.4369,0.0635,4,0.0,0.1719,2.3186,0.6938,1,0.0124,1,5.3333,0.6239
kitchen (314).jpg,kitchen,kitchen,0.5473,0.251,0.7278,0.0821,8,0.0,0.1859,2.3186,0.5414,1,0.0375,5,26.6665,0.4841
kitchen (315).jpg,kitchen,kitchen,0.5651,0.2551,0.8652,0.0879,6,0.0,0.1944,2.3186,0.5485,0,0.0749,2,10.6666,0.4489
kitchen (316).jpg,kitchen,wet_bar,0.5372,0.2348,0.593,0.0787,6,0.0,0.1827,2.3186,0.5629,0,0.011,1,5.3333,0.5213
kitchen (317).jpg,kitchen,kitchen,0.5109,0.2653,1.0,0.1226,3,0.0001,0.2065,2.3186,0.4806,1,0.0341,2,10.6666,0.3798
kitchen (318).jpg,kitchen,wet_bar,0.6422,0.3112,0.631,0.0875,5,0.0,0.1594,2.3186,0.5153,1,0.0364,1,5.3333,0.5501
kitchen (319).jpg,kitchen,kitchen,0.5583,0.2503,0.5453,0.0731,10,0.0255,0.2139,2.3186,0.5517,0,0.0097,2,10.6666,0.5477
kitchen (32).jpeg,kitchen,kitchen,0.3327,0.2012,1.0,0.1126,23,0.0001,0.1987,2.3186,0.3952,0,0.0884,1,5.3333,0.3106
kitchen (32).jpg,kitchen,wet_bar,0.4749,0.2155,0.9176,0.0934,6,0.0001,0.2383,2.32,0.5463,1,0.044,4,24.0962,0.396
kitchen (320).jpg,kitchen,wet_bar,0.3772,0.2783,0.8322,0.0568,10,0.0001,0.1968,2.3186,0.2622,1,0.0237,9,47.9997,0.3899
kitchen (321).jpg,kitchen,galley,0.4956,0.2867,0.7555,0.0768,6,0.0002,0.2096,2.3186,0.4216,1,0.034,1,5.3333,0.4562
kitchen (322).jpg,kitchen,kitchen,0.604,0.1995,0.8748,0.1015,9,0.0,0.1834,2.3186,0.6696,0,0.0218,5,26.6665,0.4589
kitchen (323).jpg,kitchen,kitchen,0.5247,0.2483,0.9216,0.1068,11,0.0001,0.2194,2.3186,0.5269,0,0.0315,4,21.3332,0.4121
kitchen (324).jpg,kitchen,kitchen,0.5631,0.2549,0.6233,0.0791,4,0.0004,0.1762,2.3186,0.5474,2,0.0634,1,5.3333,0.5225
kitchen (325).jpg,kitchen,basement,0.4525,0.1432,0.2314,0.0526,8,0.0145,0.1894,2.3186,0.6835,0,0.0818,0,0.0,0.6025
kitchen (326).jpg,kitchen,kitchen,0.6143,0.2067,0.5489,0.0623,4,0.0006,0.1795,2.3186,0.6636,0,0.0097,0,0.0,0.5686
kitchen (327).jpg,kitchen,kitchen,0.5248,0.2449,0.8537,0.1042,11,0.0007,0.2182,2.3186,0.5333,1,0.0375,4,21.3332,0.4331
kitchen (328).jpg,kitchen,kitchen,0.6302,0.2031,0.4798,0.0655,3,0.0,0.1629,2.3186,0.6777,1,0.0176,2,10.6666,0.595
kitchen (329).jpg,kitchen,kitchen,0.5422,0.2524,0.5673,0.079,12,0.0001,0.2154,2.3186,0.5345,0,0.0132,3,15.9999,0.5309
kitchen (33).jpeg,kitchen,kitchen,0.3628,0.1943,1.0,0.0697,8,0.0,0.1725,2.3168,0.4644,1,0.0651,2,11.9402,0.3312
kitchen (33).jpg,kitchen,kitchen,0.4527,0.1619,0.5005,0.0491,3,0.0004,0.1693,2.3186,0.6423,1,0.0231,1,5.3333,0.5211
kitchen (330).jpg,kitchen,kitchen,0.564,0.2305,0.8068,0.1171,8,0.001,0.1961,2.3186,0.5913,0,0.0517,2,10.6666,0.4602
kitchen (331).jpg,kitchen,kitchen,0.4641,0.1854,0.3886,0.0628,3,0.0,0.1952,2.3186,0.6006,0,0.0503,1,5.3333,0.5565
kitchen (332).jpg,kitchen,kitchen,0.5809,0.3156,0.2711,0.0355,1,0.0,0.1671,2.3186,0.4566,1,0.0159,0,0.0,0.6439
kitchen (333).jpg,kitchen,wet_bar,0.5939,0.2118,0.768,0.1362,8,0.0022,0.2124,2.3186,0.6434,2,0.0971,7,37.3331,0.4801
kitchen (334).jpg,kitchen,kitchen,0.5994,0.2547,1.0,0.0915,12,0.0,0.1929,2.3186,0.5751,2,0.0384,6,31.9998,0.4215
kitchen (335).jpg,kitchen,kitchen,0.633,0.2266,0.9401,0.0925,8,0.0,0.1913,2.3186,0.6421,2,0.0368,1,5.3333,0.4527
kitchen (336).jpg,kitchen,kitchen,0.6392,0.1823,0.5827,0.0831,6,0.0,0.1632,2.3186,0.7149,0,0.0125,0,0.0,0.5643
kitchen (337).jpg,kitchen,kitchen,0.4577,0.2374,0.2578,0.0518,5,0.0001,0.2152,2.3186,0.4812,1,0.0483,1,5.3333,0.5954
kitchen (338).jpg,kitchen,kitchen,0.5715,0.2188,0.4282,0.0795,2,0.0,0.195,2.3186,0.6171,0,0.0807,1,5.3333,0.5843
kitchen (339).jpg,kitchen,wet_bar,0.4321,0.1818,0.1456,0.0326,4,0.0,0.1911,2.3186,0.5792,1,0.0145,0,0.0,0.6227
kitchen (34).jpeg,kitchen,kitchen,0.5165,0.2047,1.0,0.1319,12,0.0,0.2133,2.33,0.6036,2,0.0677,1,6.006,0.3802
kitchen (34).jpg,kitchen,kitchen,0.6179,0.2271,1.0,0.1461,14,0.0036,0.2386,2.3186,0.6325,5,0.1301,2,10.6666,0.4183
kitchen (340).jpg,kitchen,wet_bar,0.5784,0.2012,0.4284,0.0665,2,0.0,0.1913,2.3186,0.6522,0,0.0208,1,5.3333,0.5896
kitchen (341).jpg,kitchen,kitchen,0.5292,0.2264,0.4923,0.0544,6,0.0,0.1859,2.3186,0.5721,1,0.009,2,10.6666,0.5531
kitchen (342).jpg,kitchen,kitchen,0.6393,0.1911,0.4821,0.0778,4,0.0001,0.1997,2.3186,0.7011,2,0.0182,3,15.9999,0.5955
kitchen (343).jpg,kitchen,kitchen,0.6821,0.2095,0.8183,0.1039,2,0.0,0.1811,2.3186,0.6929,1,0.0228,0,0.0,0.5066
kitchen (344).jpg,kitchen,dining_room,0.4923,0.2259,1.0,0.1159,21,0.0,0.2132,2.3186,0.541,3,0.1181,11,58.6664,0.3737
kitchen (345).jpg,kitchen,wet_bar,0.5972,0.224,0.5701,0.0653,6,0.0004,0.1868,2.3186,0.625,0,0.0238,1,5.3333,0.5549
kitchen (346).jpg,kitchen,wet_bar,0.5011,0.3603,0.2295,0.0347,2,0.0,0.1581,2.3186,0.281,1,0.017,0,0.0,0.6247
kitchen (347).jpg,kitchen,wet_bar,0.6007,0.1605,0.2197,0.0501,0,0.0,0.1596,2.3186,0.7328,1,0.0032,0,0.0,0.6643
kitchen (348).jpg,kitchen,kitchen,0.4907,0.2422,0.1545,0.0443,6,0.0,0.2008,2.3186,0.5064,1,0.0377,2,10.6666,0.641
kitchen (349).jpg,kitchen,galley,0.5999,0.2079,1.0,0.1125,12,0.0011,0.1878,2.3186,0.6534,1,0.0299,5,26.6665,0.4176
kitchen (35).jpeg,kitchen,wet_bar,0.515,0.2478,0.2119,0.044,3,0.0,0.2051,2.3186,0.5187,1,0.024,1,5.3333,0.6336
kitchen (35).jpg,kitchen,wet_bar,0.5297,0.315,1.0,0.1105,18,0.0001,0.2005,2.33,0.4053,2,0.0737,10,60.0597,0.3898
kitchen (350).jpg,kitchen,wet_bar,0.4693,0.1679,0.1492,0.033,1,0.0,0.1864,2.3186,0.6422,0,0.0138,1,5.3333,0.6363
kitchen (351).jpg,kitchen,dining_room,0.5021,0.2423,0.5943,0.0568,5,0.0,0.1797,2.3186,0.5176,0,0.0239,3,15.9999,0.5112
kitchen (352).jpg,kitchen,kitchen,0.4889,0.2955,1.0,0.1164,8,0.0033,0.2078,2.3186,0.3957,2,0.0862,3,15.9999,0.3726
kitchen (353).jpg,kitchen,kitchen,0.5736,0.2746,1.0,0.1191,17,0.0005,0.2001,2.3186,0.5214,2,0.0372,4,21.3332,0.4057
kitchen (354).jpg,kitchen,wet_bar,0.4105,0.2187,0.4183,0.0618,5,0.0022,0.2143,2.3186,0.4672,0,0.0724,2,10.6666,0.5266
kitchen (355).jpg,kitchen,wet_bar,0.6333,0.2561,0.2486,0.0584,3,0.0,0.1873,2.3186,0.5957,1,0.0154,0,0.0,0.6671
kitchen (356).jpg,kitchen,kitchen,0.5797,0.1342,0.1691,0.0334,5,0.0,0.1271,2.3186,0.7685,1,0.0113,0,0.0,0.6745
kitchen (357).jpg,kitchen,kitchen,0.6216,0.2436,0.3819,0.0388,6,0.0001,0.1897,2.3186,0.6081,0,0.0245,1,5.3333,0.6264
kitchen (358).jpg,kitchen,kitchen,0.5603,0.1466,0.225,0.0435,1,0.0,0.1953,2.3186,0.7383,1,0.0084,0,0.0,0.6479
kitchen (359).jpg,kitchen,wet_bar,0.363,0.1565,0.3818,0.0711,8,0.0,0.1907,2.3186,0.5688,0,0.0179,3,15.9999,0.5165
kitchen (36).jpeg,kitchen,kitchen,0.5065,0.1824,0.8551,0.1071,6,0.0,0.1982,2.32,0.6399,2,0.0877,1,6.0241,0.4247
kitchen (36).jpg,kitchen,wet_bar,0.5428,0.1764,1.0,0.0973,5,0.0207,0.1803,2.32,0.675,2,0.0355,4,24.0962,0.3997
kitchen (360).jpg,kitchen,kitchen,0.3843,0.2182,0.4776,0.0803,3,0.0,0.1959,2.3186,0.4321,1,0.0503,1,5.3333,0.4944
kitchen (361).jpg,kitchen,wet_bar,0.4819,0.2786,1.0,0.1033,14,0.0,0.2021,2.3186,0.4218,0,0.0457,9,47.9997,0.3721
kitchen (362).jpg,kitchen,wet_bar,0.4855,0.2291,0.7265,0.0863,13,0.0,0.193,2.3186,0.5281,0,0.0097,8,42.6664,0.459
kitchen (363).jpg,kitchen,wet_bar,0.6205,0.2567,0.7884,0.0953,9,0.0002,0.1954,2.3186,0.5864,2,0.0222,3,15.9999,0.4927
kitchen (364).jpg,kitchen,kitchen,0.5785,0.2967,0.521,0.0578,9,0.0073,0.2106,2.3186,0.4872,2,0.0239,3,15.9999,0.5643
kitchen (365).jpg,kitchen,wet_bar,0.6723,0.3568,0.3189,0.0341,2,0.0,0.1486,2.3186,0.4693,1,0.0295,0,0.0,0.6664
kitchen (366).jpg,kitchen,wet_bar,0.3396,0.2526,0.575,0.0736,6,0.0007,0.202,2.3186,0.2563,1,0.039,2,10.6666,0.4487
kitchen (367).jpg,kitchen,kitchen,0.6509,0.3479,0.471,0.0553,8,0.0,0.1591,2.3186,0.4656,1,0.0252,1,5.3333,0.608
kitchen (368).jpg,kitchen,wet_bar,0.6506,0.1619,0.4183,0.0623,7,0.0006,0.1668,2.3186,0.7512,0,0.0285,2,10.6666,0.6224
kitchen (369).jpg,kitchen,wet_bar,0.5125,0.2871,1.0,0.1148,8,0.0012,0.1944,2.3186,0.4397,1,0.0753,5,26.6665,0.3822
kitchen (37).jpeg,kitchen,utility_room,0.4509,0.2237,1.0,0.083,16,0.0057,0.215,2.3303,0.5039,1,0.0643,14,75.0666,0.3643
kitchen (37).jpg,kitchen,kitchen,0.583,0.1926,1.0,0.127,7,0.002,0.2144,2.33,0.6697,0,0.0893,3,18.0179,0.408
kitchen (370).jpg,kitchen,kitchen,0.3921,0.2141,0.689,0.125,7,0.0,0.2044,2.3186,0.4538,1,0.0673,1,5.3333,0.4251
kitchen (371).jpg,kitchen,kitchen,0.5614,0.3317,0.9437,0.067,10,0.001,0.1907,2.3186,0.4092,1,0.0834,2,10.6666,0.4281
kitchen (372).jpg,kitchen,wet_bar,0.4966,0.2981,0.6591,0.0808,5,0.0,0.1999,2.3186,0.3997,1,0.0282,1,5.3333,0.4847
kitchen (373).jpg,kitchen,reception,0.5117,0.2549,0.7778,0.0914,4,0.0006,0.1868,2.3186,0.5019,0,0.0453,1,5.3333,0.4531
kitchen (374).jpg,kitchen,wet_bar,0.6941,0.3018,0.4318,0.0539,6,0.0001,0.1581,2.3186,0.5652,0,0.0077,4,21.3332,0.6373
kitchen (375).jpg,kitchen,kitchen,0.4578,0.223,0.5222,0.0777,7,0.0001,0.2148,2.3186,0.5128,2,0.0286,1,5.3333,0.5109
kitchen (376).jpg,kitchen,kitchen,0.5244,0.2084,1.0,0.1171,15,0.0007,0.1887,2.3186,0.6026,0,0.0461,10,53.333,0.3864
kitchen (377).jpg,kitchen,kitchen,0.6227,0.232,1.0,0.1136,11,0.0015,0.1903,2.3186,0.6273,1,0.0489,9,47.9997,0.4265
kitchen (378).jpg,kitchen,wet_bar,0.5519,0.2741,1.0,0.1349,11,0.0004,0.1921,2.3186,0.5033,1,0.0473,8,42.6664,0.3938
kitchen (379).jpg,kitchen,kitchen,0.3948,0.1991,0.8686,0.1029,11,0.0039,0.2076,2.3186,0.4957,0,0.0571,7,37.3331,0.3772
kitchen (38).jpeg,kitchen,utility_room,0.4348,0.1973,0.5541,0.0527,2,0.0,0.1976,2.3186,0.5462,1,0.0131,0,0.0,0.4971
kitchen (38).jpg,kitchen,kitchen,0.5352,0.1961,1.0,0.0743,5,0.0049,0.1835,2.3186,0.6336,2,0.0556,1,5.3333,0.3997
kitchen (380).jpg,kitchen,kitchen,0.6441,0.2057,0.3866,0.0521,4,0.0,0.1709,2.3186,0.6806,1,0.0238,1,5.3333,0.6313
kitchen (381).jpg,kitchen,kitchen,0.6113,0.2413,1.0,0.0996,7,0.0155,0.2156,2.3186,0.6052,2,0.0571,0,0.0,0.4262
kitchen (382).jpg,kitchen,kitchen,0.5679,0.1843,0.1665,0.0389,6,0.0001,0.2065,2.3186,0.6755,3,0.0055,3,15.9999,0.6694
kitchen (383).jpg,kitchen,kitchen,0.5344,0.2297,0.4076,0.0907,3,0.0026,0.1873,2.3186,0.5702,2,0.0282,1,5.3333,0.5736
kitchen (384).jpg,kitchen,wet_bar,0.4888,0.2533,0.682,0.0484,6,0.0,0.174,2.3186,0.4818,0,0.0323,1,5.3333,0.4812
kitchen (385).jpg,kitchen,television_room,0.349,0.2296,0.5597,0.071,10,0.0005,0.2037,2.3186,0.3422,0,0.0735,3,15.9999,0.4575
kitchen (386).jpg,kitchen,kitchen,0.4366,0.1866,0.5758,0.0704,8,0.0001,0.1775,2.3186,0.5726,0,0.0531,0,0.0,0.4878
kitchen (387).jpg,kitchen,wet_bar,0.5965,0.1165,0.1529,0.0359,1,0.0,0.1449,2.3186,0.8047,1,0.0037,0,0.0,0.6855
kitchen (388).jpg,kitchen,utility_room,0.4253,0.1781,0.2075,0.0338,4,0.0,0.1928,2.3186,0.5814,0,0.0332,1,5.3333,0.6011
kitchen (389).jpg,kitchen,kitchen,0.4949,0.3018,0.9434,0.0907,5,0.0001,0.1707,2.3186,0.3901,1,0.0948,1,5.3333,0.3968
kitchen (39).jpeg,kitchen,kitchen,0.4059,0.2163,1.0,0.1167,9,0.0002,0.1984,2.33,0.467,1,0.0862,1,6.006,0.339
kitchen (39).jpg,kitchen,wet_bar,0.4021,0.2168,0.9978,0.1358,3,0.0,0.172,2.33,0.4609,0,0.0409,0,0.0,0.3344
kitchen (390).jpg,kitchen,kitchen,0.355,0.2616,0.8678,0.0606,9,0.001,0.1741,2.3186,0.2631,0,0.0249,3,15.9999,0.3697
kitchen (391).jpg,kitchen,kitchen,0.4939,0.1841,0.7509,0.1278,9,0.0008,0.1918,2.3186,0.6272,0,0.0705,2,10.6666,0.4468
kitchen (392).jpg,kitchen,kitchen,0.5789,0.2588,0.6894,0.0898,6,0.0003,0.1799,2.3186,0.5529,1,0.045,2,10.6666,0.5068
kitchen (393).jpg,kitchen,wet_bar,0.3181,0.1309,0.2477,0.0414,6,0.0,0.1533,2.3186,0.5885,0,0.0584,4,21.3332,0.5447
kitchen (394).jpg,kitchen,kitchen,0.4383,0.1849,0.348,0.049,4,0.0007,0.1737,2.3186,0.5781,0,0.0363,1,5.3333,0.5612
kitchen (395).jpg,kitchen,wet_bar,0.4974,0.2752,0.5827,0.0514,6,0.0,0.1894,2.3186,0.4467,2,0.0194,3,15.9999,0.5138
kitchen (396).jpg,kitchen,kitchen,0.5146,0.2164,0.574,0.0812,7,0.0,0.1961,2.3186,0.5794,0,0.0101,3,15.9999,0.5174
kitchen (397).jpg,kitchen,kitchen,0.4703,0.2261,0.4539,0.0667,8,0.0,0.1947,2.3186,0.5192,0,0.004,2,10.6666,0.5386
kitchen (398).jpg,kitchen,kitchen,0.3949,0.1822,0.5814,0.0995,6,0.0161,0.2122,2.3186,0.5386,0,0.0811,4,21.3332,0.4653
kitchen (399).jpg,kitchen,kitchen,0.4145,0.2107,0.5611,0.0878,4,0.0002,0.2059,2.3186,0.4917,0,0.0467,2,10.6666,0.4799
kitchen (4).jpeg,kitchen,kitchen,0.4537,0.1346,1.0,0.0903,5,0.0,0.1888,2.3186,0.7033,0,0.042,1,5.3333,0.3634
kitchen (4).jpg,kitchen,wet_bar,0.3919,0.2287,0.6593,0.0725,7,0.0,0.1864,2.3186,0.4166,0,0.0387,0,0.0,0.4445
